0.6042999625205994,0.6388399600982666,0.6971799731254578,0.7182999849319458,0.7312600016593933,0.7488399744033813,0.7651999592781067,0.7750999927520752,0.786799967288971,0.7894399762153625,0.7934199571609497,0.795960009098053,0.8077999949455261,,,
0.596019983291626,0.6645999550819397,0.7017399668693542,0.72461998462677,0.7245999574661255,0.7610599994659424,0.7737599611282349,0.7609999775886536,0.7803799510002136,0.793459951877594,0.8063799738883972,0.7992799878120422,0.8068599700927734,0.8117199540138245,,
0.5932999849319458,0.6689199805259705,0.7020800113677979,0.7213599681854248,0.7456600069999695,0.7570199966430664,0.7689999938011169,0.7795199751853943,0.7878400087356567,0.7937799692153931,0.8054999709129333,0.7973600029945374,0.8103399872779846,,,
0.6125999689102173,0.6632199883460999,0.7118200063705444,0.6441400051116943,,,,,,,,,,,,
0.6136400103569031,0.6759600043296814,0.7016400098800659,0.7219600081443787,0.7390799522399902,0.7555199861526489,0.7599799633026123,0.7740599513053894,0.7910199761390686,0.7917199730873108,0.8017799854278564,0.8051799535751343,0.8123999834060669,0.8091599941253662,,
0.6149599552154541,0.6750199794769287,0.7031199932098389,0.7294999957084656,0.7389799952507019,0.7672799825668335,0.7688999772071838,0.7461599707603455,0.781059980392456,0.7991200089454651,0.8083599805831909,0.805079996585846,0.8161799907684326,0.8164399862289429,,
0.5998799800872803,0.682479977607727,0.696399986743927,0.7327199578285217,0.7404599785804749,0.7547399997711182,0.7540199756622314,0.7665799856185913,0.7849000096321106,0.7893399596214294,0.797059953212738,0.8042999505996704,0.8151599764823914,0.8005399703979492,0.8191399574279785,0.8220199942588806
0.6168599724769592,0.6800999641418457,0.6902799606323242,0.7218999862670898,0.7163199782371521,0.7505599856376648,0.7528799772262573,0.7786399722099304,0.7807599902153015,0.792959988117218,0.7998999953269958,0.8053799867630005,0.8134799599647522,0.8089199662208557,,
0.6108599901199341,0.6505399942398071,0.6965599656105042,0.7172799706459045,0.7482799887657166,0.7487199902534485,0.764799952507019,0.7720199823379517,0.7622799873352051,0.7769399881362915,0.793940007686615,0.7955600023269653,0.8041999936103821,0.8073999881744385,0.8195599913597107,
0.6056599617004395,0.6687799692153931,0.7007799744606018,0.715499997138977,0.7389999628067017,0.7568599581718445,0.7467600107192993,0.7664399743080139,0.7723199725151062,0.7856599688529968,0.7988599538803101,0.7978999614715576,0.8047199845314026,0.8134399652481079,0.8144399523735046,0.8133400082588196
0.5943999886512756,0.6222999691963196,0.6739999651908875,0.6947000026702881,0.7017999887466431,0.7192999720573425,0.727400004863739,0.7371000051498413,0.7434999942779541,0.7464999556541443,0.7473999857902527,0.7497000098228455,0.7572999596595764,,,
0.5902999639511108,0.6491999626159668,0.6829000115394592,0.7002999782562256,0.7042999863624573,0.7324999570846558,0.7416999936103821,0.7202000021934509,0.7382999658584595,0.7511999607086182,0.7613999843597412,0.7537999749183655,0.7547000050544739,0.7579999566078186,,
0.5899999737739563,0.6575999855995178,0.6870999932289124,0.7026000022888184,0.7236999869346619,0.718999981880188,0.734499990940094,0.7382999658584595,0.7507999539375305,0.7507999539375305,0.7608000040054321,0.7508999705314636,0.7622999548912048,,,
0.6057999730110168,0.6495999693870544,0.6922000050544739,0.6262999773025513,,,,,,,,,,,,
0.602400004863739,0.6581999659538269,0.6789999604225159,0.6894999742507935,0.7058999538421631,0.7251999974250793,0.7216999530792236,0.733199954032898,0.7472999691963196,0.7443999648094177,0.7561999559402466,0.7541999816894531,0.7538999915122986,0.753600001335144,,
0.6105999946594238,0.6538999676704407,0.6814999580383301,0.7039999961853027,0.7102000117301941,0.7303000092506409,0.7313999533653259,0.7092999815940857,0.7421000003814697,0.7513999938964844,0.7601999640464783,0.7515000104904175,0.7633999586105347,0.7586999535560608,,
0.5882999897003174,0.6668999791145325,0.6700999736785889,0.7076999545097351,0.7102000117301941,0.7181000113487244,0.7200999855995178,0.7250999808311462,0.7477999925613403,0.7458999752998352,0.7504000067710876,0.7508999705314636,0.7608999609947205,0.7476999759674072,0.7608999609947205,0.7609999775886536
0.6110000014305115,0.6592999696731567,0.6686999797821045,0.7040999531745911,0.6861000061035156,0.714199960231781,0.7159000039100647,0.736799955368042,0.7389000058174133,0.7459999918937683,0.7542999982833862,0.7547999620437622,0.7518999576568604,0.7497999668121338,,
0.6017999649047852,0.6387999653816223,0.6757000088691711,0.6977999806404114,0.7199999690055847,0.7156999707221985,0.725600004196167,0.7286999821662903,0.723800003528595,0.7393999695777893,0.7465999722480774,0.7461999654769897,0.7531999945640564,0.7560999989509583,0.7675999999046326,
0.6000999808311462,0.660099983215332,0.6875,0.6926999688148499,0.7170000076293945,0.7287999987602234,0.7214999794960022,0.7311999797821045,0.7351999878883362,0.7398999929428101,0.7511000037193298,0.7512999773025513,0.758899986743927,0.7626000046730042,0.7615999579429626,0.7605999708175659
977.0159425735474,914.8959829807281,892.3221975564957,879.2574611902237,868.9483842849731,862.8560528755188,855.1823184490204,848.1590218544006,845.7389590740204,841.2656325101852,837.8372865915298,833.2513626813889,831.4989825487137,,,
970.3811774253845,911.0598143339157,891.3387680053711,876.1076006889343,867.8232125043869,860.3863017559052,854.4221333265305,849.118236541748,844.8877710103989,840.9330216646194,838.0488132238388,831.9880900382996,829.830680847168,829.0273444652557,,
975.412028670311,914.8842834234238,891.7978112697601,876.6467238664627,867.7663824558258,859.0101228952408,852.2902532815933,847.7749178409576,844.0449167490005,839.5134084224701,835.4847601652145,831.2537744045258,829.8831721544266,,,
969.904128909111,911.8531987667084,889.3568580150604,905.9046025276184,,,,,,,,,,,,
975.1227924823761,912.7370431423187,892.1645152568817,877.911278128624,868.3391832113266,858.9584269523621,853.7186903953552,848.9422336816788,844.9848753213882,840.9676024913788,836.8827286958694,833.6911613941193,830.1043144464493,828.4936200380325,,
974.8732802867889,911.5327068567276,887.2976021766663,875.0126122236252,867.4885149002075,856.3694539070129,851.903061747551,847.4930402040482,843.1867438554764,838.0130037069321,835.1375797986984,830.3596241474152,827.5477491617203,826.2730005979538,,
974.3610373735428,913.0325448513031,888.342759847641,875.7425502538681,867.288409948349,859.3906815052032,855.1730006933212,848.9158726930618,844.7649163007736,841.7707954645157,838.3859810829163,834.2153905630112,831.3939545154572,828.6279283761978,825.7940849065781,823.9426628351212
973.6547721624374,913.1147419214249,892.0983909368515,877.6706157922745,870.4041666984558,861.655371427536,853.3210526704788,849.7457890510559,844.4912992715836,840.2648545503616,835.7996708154678,833.3078124523163,829.074190735817,827.1964573860168,,
982.2219030857086,920.7071174383163,895.0522779226303,880.3980586528778,869.3541821241379,862.8423442840576,856.5996652841568,850.8664366006851,845.7092739343643,842.205756187439,838.8238523006439,834.4970464706421,831.5927284955978,828.9377917051315,828.7581894397736,
974.7251259088516,919.0917127132416,892.9796605110168,879.4167276620865,867.7332766056061,862.8532056808472,854.1664431095123,850.4842250347137,846.355626821518,841.9882003068924,839.4208546876907,835.7535380125046,832.9689780473709,828.7770977020264,825.1865075826645,826.0568917989731
